$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,>>f1,>>f2,>>f3
1, -1, 3, -1, 2, 0, -1, -1, -1, 1, 1, -1, 3, 0, 0, 3, 1, 0, 3, 1, 0, 1, -1, 0, 3, 2, -1, 0, 3, 1, 0, 1, 2, -1, 3, 1, 3, 3, 0, 2, 2, 0, 2, 1, 0, -1, -1, 3, -1, 0, 1, 1, -1, 3, 0, 2, 1, -1, 0, 0, 2, 2, 2, 3, 2, 3, 1, 2, 2, 0, 3992, 1049, 642
1, 2, -1, 1, 1, 1, -1, 3, -1, -1, 0, 3, 0, 1, 3, 0, -1, 3, -1, 1, -1, -1, 3, 3, -1, 2, 0, 3, 0, 1, 3, 0, 0, 1, 3, 1, 3, -1, 1, -1, 3, -1, 1, 0, -1, 0, 1, 2, 2, 0, 1, -1, 2, 0, -1, 3, 1, 2, 3, 0, 2, 2, 1, 0, 0, 0, 0, -1, 2, 2, 3780, 1049, 642
-1, 2, 2, 3, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 1, -1, 1, 2, 2, -1, 2, 1, 1, 3, 0, 1, 3, 0, 3, 3, 2, 2, 3, 1, 2, 0, 2, 0, 0, 0, 1, 3, -1, 1, 1, 2, 0, 1, 1, 3, 0, 3, 3, 1, 3, -1, 0, 1, -1, 0, -1, 0, 3, 3, 3, -1, 2, 4220, 1049, 642
2, -1, 3, -1, 3, 1, 2, -1, 1, -1, 0, 0, 0, 0, 3, 1, 3, 0, 0, 1, 2, 1, 1, 2, 2, 2, 0, -1, 1, 3, -1, 2, -1, 3, 0, 0, 3, 0, -1, 2, 1, 3, 0, 1, 2, 0, -1, -1, 2, 1, 3, 3, 3, -1, 0, -1, 3, 3, 1, 3, 2, -1, 2, 2, 1, 1, 2, 0, 0, -1, 3994, 1049, 642
-1, 3, 3, 0, -1, 1, 3, 2, 1, -1, 0, 1, 2, 1, 0, 0, 2, -1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 2, 2, 1, 0, 1, 0, 0, -1, 0, 2, 1, 2, 1, 2, 1, -1, 2, -1, 3, -1, -1, 0, 2, 3, 2, -1, 1, -1, 1, 2, 1, 3, 1, 0, 2, -1, 1, 0, 2, 2, 0, -1, -1, 3896, 1049, 642
0, 1, 0, -1, 2, -1, 1, 1, 0, 3, 2, -1, -1, 2, 3, -1, 0, 2, 1, 1, 1, 0, 3, -1, 1, -1, 2, 3, 0, 1, 0, 1, 2, 2, 1, 0, -1, 2, 3, 2, 2, 1, 2, 1, -1, 0, 0, 0, 2, -1, 2, -1, -1, 3, 1, 1, 0, 0, 3, 1, 2, -1, -1, 2, 0, 0, 3, -1, 1, -1, 4325, 1049, 642
-1, 3, -1, 2, 0, 3, 1, -1, 2, -1, 2, 0, -1, 1, 2, -1, 0, -1, 0, 1, 2, 1, -1, -1, -1, 1, 3, 1, 2, 1, 2, 2, 1, 1, -1, 2, -1, 3, 1, 1, 0, 0, 2, 1, 3, 3, 3, 1, 3, 1, -1, 0, 0, 0, 3, -1, 2, -1, 1, 0, 1, 3, 0, 2, 2, 3, -1, 0, 0, 3, 3700, 1049, 642
1, 2, -1, -1, 3, -1, 2, 2, 0, -1, 3, 1, -1, 0, 2, 2, 3, 2, -1, 0, 1, 0, -1, 3, 1, 2, 0, 1, -1, 1, 2, 3, 3, 3, 0, 2, -1, 0, 1, 2, 1, -1, 0, 2, 3, 2, 2, 1, 3, -1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 3, -1, -1, 1, 0, -1, 2, 3, 0, 1, 4139, 1049, 642
2, 2, 0, 1, 0, 3, 2, 3, 1, 0, 2, -1, -1, 3, 0, 0, -1, 3, 2, 0, 3, 0, 2, -1, 3, 3, 2, 0, 1, 3, 2, 0, -1, 1, 0, 3, 1, 0, 3, -1, 1, 1, 0, 2, 2, 1, 3, 1, 2, 1, 1, -1, 3, 2, 1, 0, 0, 0, 2, -1, -1, -1, 3, 3, 1, 1, -1, 1, -1, 3, 4302, 1049, 642
3, 2, 1, 1, -1, 3, 2, 2, 0, -1, 1, 2, 3, 1, 2, 2, -1, 1, 2, -1, -1, 1, 3, 0, 0, 1, 1, 2, 0, -1, 0, 3, 0, 0, -1, 1, 2, 3, 3, 3, -1, -1, 3, 2, -1, 3, 1, 2, 3, 1, 3, 1, 0, 2, 2, 2, 0, 1, 0, 2, 0, 3, 3, 0, 0, -1, 1, 2, 1, 1, 4310, 1049, 642
-1, 3, -1, 2, 1, 2, 0, 2, 0, 1, 1, 2, 3, 0, 0, 1, 3, -1, -1, -1, 2, 2, -1, 2, 0, 1, 1, 2, 0, 0, 2, 3, 1, 1, 1, 3, 1, 3, 1, -1, 0, 3, 2, -1, 1, 2, 2, 0, 0, 2, 3, 2, 0, 1, 3, 0, 2, 2, -1, 0, -1, 3, 2, 1, 0, 0, -1, 3, 0, 3, 4115, 1049, 642
0, 3, 2, 2, 0, 0, -1, 2, 1, 0, 3, 0, 0, -1, 1, 2, -1, 2, 1, -1, 0, -1, 1, 1, 0, 1, 2, 1, 0, -1, 3, 0, 0, 1, 1, 0, 1, 2, 1, 2, 0, 3, -1, 3, 3, -1, 3, 3, 1, 3, 2, 1, 0, 1, 3, -1, 0, 1, 3, 2, 3, 3, 2, -1, -1, -1, 2, -1, 1, -1, 3852, 1049, 642
1, 0, 1, 1, 2, 0, 1, -1, -1, -1, -1, 2, -1, 1, 1, -1, -1, 2, 2, 3, 3, 1, 1, 3, 3, 0, 3, 0, -1, 1, 2, 0, 1, 3, 0, 2, -1, 3, 1, 1, 0, 3, -1, 2, 0, 2, -1, 3, 1, 2, 2, 3, 0, -1, 1, -1, 3, 0, -1, 0, 0, 2, 2, 0, 2, -1, 0, -1, 0, 3, 3963, 1049, 642
-1, 0, 0, 1, -1, -1, -1, 2, 2, 0, 3, 3, 1, 0, 1, -1, 1, 3, 1, 0, 1, 2, 3, 1, -1, 3, 1, 0, 1, 3, 2, 2, 3, 2, 0, 3, 0, 2, 2, 2, 0, 1, -1, 3, -1, 2, 2, -1, -1, -1, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 2, -1, 0, 1, 1, 2, 3, 1, 4534, 1049, 642
2, 0, 0, 0, 1, 0, 3, 1, 2, 1, 1, -1, 0, 1, 1, -1, 3, 2, 2, 0, -1, -1, 2, -1, -1, 0, 1, 3, 1, 0, 3, 2, 1, 3, 1, 2, 0, -1, 3, 2, -1, 0, 3, 2, 2, 0, 1, 3, 2, -1, 3, 3, -1, 2, 3, 0, 1, -1, 3, -1, 3, 1, 1, 1, 2, 2, 0, 3, 2, 3, 4000, 1049, 642
1, 0, 1, 3, 1, -1, 1, 0, 2, -1, -1, 1, 1, 2, 2, 3, -1, 1, 2, 0, 0, 3, 3, 0, 0, -1, 3, 1, 0, 2, 1, -1, 3, 3, 2, 1, 1, 2, -1, 0, 3, 0, 0, 3, 0, 2, 0, -1, 1, 2, -1, 3, 3, 2, 2, 1, 2, 2, 2, 1, -1, 0, -1, -1, 2, -1, 1, 3, 3, 1, 4266, 1049, 642
-1, 2, 3, 3, -1, 3, 0, -1, 3, 1, 2, -1, 1, 1, -1, 3, 0, 1, 3, 3, 2, 0, 2, 0, 1, 1, 1, 2, 2, -1, 2, 1, 2, 2, -1, -1, 2, 2, 3, 1, 0, 1, -1, -1, 2, 0, -1, 0, -1, 1, -1, 0, -1, 0, 2, 0, 0, 0, 1, 0, 2, -1, -1, 0, 2, 0, 0, 2, 1, 3, 4323, 1049, 642
3, 2, 1, 2, 3, -1, 3, 3, -1, 3, 2, 2, 1, -1, -1, -1, 2, 1, 0, 0, -1, 1, -1, 2, 0, 0, -1, 0, 3, 3, -1, 1, 3, 2, -1, 0, 1, 1, -1, 1, 0, 0, -1, 3, 2, 0, -1, 2, 0, 1, 2, 3, 3, -1, 1, 3, 0, -1, 3, 0, 2, 2, 0, 2, 1, 3, -1, 1, 2, 1, 4010, 1049, 642
3, 0, -1, 1, 3, 2, 2, 0, 1, 2, 1, -1, 0, 3, 0, -1, 2, -1, 3, 0, 0, 3, 0, 2, 3, 1, 1, -1, 3, -1, 2, 0, 1, 2, 1, 1, 3, -1, 3, 2, 1, 1, 2, -1, 3, -1, 3, 2, 2, -1, -1, -1, 2, 2, 0, 2, 0, -1, 0, 3, 1, 1, 3, 2, 3, 1, 1, 0, 1, -1, 3830, 1049, 642
3, -1, 0, -1, 2, 3, 1, 1, 0, 0, 2, 0, 0, 0, -1, 0, -1, 1, 0, 3, -1, 2, 3, 1, 3, 2, -1, 3, 0, 0, 3, 0, 3, -1, 2, 3, 2, 1, 1, 0, 2, 1, 0, 3, 1, 1, 2, 3, 3, -1, 0, 1, 0, 2, 2, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 2, -1, -1, -1, 2, 4292, 1049, 642
3, 2, 2, 2, 0, 0, 2, -1, 0, 0, 0, 3, -1, 2, -1, 2, 0, 2, 3, -1, 1, 1, 3, 1, 3, 3, -1, -1, 2, 2, 0, 0, 2, 1, 0, 1, 2, 0, 3, -1, -1, 1, 1, 0, 3, 1, 0, 2, 0, 2, -1, 0, 3, 1, 1, 0, 1, 2, 2, 2, 1, -1, 1, 1, 3, -1, 1, 3, 3, -1, 4188, 1049, 642
1, 2, -1, 2, 3, -1, 0, -1, 2, 1, 0, 2, 2, -1, 1, 3, -1, 1, 3, -1, 1, 0, 3, -1, 2, 3, -1, 1, 1, 2, 2, 1, 0, 1, 0, -1, 3, 0, 0, 0, 1, 1, -1, -1, -1, 1, 3, 2, 1, 0, 1, 1, 3, 0, 2, -1, -1, 1, 2, -1, 3, 0, 2, 3, 0, 0, 0, 2, -1, 0, 4109, 1049, 642
1, 0, 2, 0, 3, 2, 1, 3, 1, 2, 3, 0, 2, -1, 1, -1, 2, 3, 2, 0, -1, 0, 3, 2, 1, 2, 1, -1, 0, 1, 3, 2, 1, 1, -1, -1, 2, 1, 1, 3, 3, 0, 3, -1, 0, 1, 0, -1, -1, 1, 0, -1, 1, 2, 3, 2, 2, 2, 2, 0, 3, -1, 0, 0, 2, 0, 3, 3, -1, 1, 4381, 1049, 642
1, 3, 1, 1, 2, 1, 1, 3, -1, 0, -1, 2, -1, 0, -1, 0, 2, 2, 1, -1, 3, 2, 3, -1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 3, -1, 1, 0, 1, 3, 0, -1, 0, -1, 3, 1, 1, 3, -1, 3, 2, 2, 2, -1, 3, 1, -1, 0, 2, 3, 1, 3, 0, 2, 3, 0, 0, 2, 3, 0, 4266, 1049, 642
1, 0, -1, 2, 3, 1, 0, 2, 2, 1, -1, 1, 3, 1, 3, 2, -1, 0, -1, 2, -1, 2, 0, 1, 0, -1, 1, 2, 0, 0, -1, 3, -1, 2, 0, 3, 3, 1, 3, -1, 2, 2, 2, -1, 3, 1, 1, 0, -1, -1, 1, 3, 1, 2, 0, 1, 2, 2, 2, -1, 0, 0, 3, 2, 0, -1, 1, 0, 0, 1, 4252, 1049, 642
2, 3, -1, 1, 0, 3, -1, 0, 2, -1, 0, 2, 0, -1, 1, 1, 2, 2, -1, -1, -1, 1, 0, 1, 1, 2, 3, 2, 0, 2, 2, -1, 0, 3, 2, 3, 1, 0, 1, 2, 3, -1, 1, 3, 3, -1, 1, 0, 0, 0, 0, -1, -1, 3, -1, 1, 0, 0, -1, 2, 2, 1, -1, 1, 1, 2, 3, 3, 2, 0, 3852, 1049, 642
0, -1, -1, 0, 3, -1, 2, 1, 2, -1, 0, 3, 2, 0, 1, 0, 2, 2, 1, 3, 0, 0, -1, 0, 1, 2, -1, 3, -1, 2, 3, 3, 0, 1, 0, 3, 0, 2, 1, 2, -1, 3, 1, 1, 1, 3, -1, -1, 2, 1, 2, 0, 0, 2, -1, 3, 0, 3, 2, 1, 3, 3, 0, 1, 2, 1, 1, -1, 1, 2, 4326, 1049, 642
-1, 2, 3, 2, 3, 0, 1, 1, 3, -1, 3, 1, 3, 2, 1, 3, 0, 1, -1, -1, 1, 3, 0, 3, -1, 2, -1, -1, 1, -1, 0, 1, -1, 0, -1, 3, 2, 1, 1, 2, 3, 0, 0, 1, 3, 0, -1, 1, 3, 0, 3, -1, -1, 0, 2, 3, 0, 2, 1, 0, 2, 1, 0, 2, -1, 0, 1, 2, 2, 0, 4131, 1049, 642
2, 0, -1, 0, 0, 3, -1, -1, 2, 1, 0, 1, -1, 2, 2, 3, 2, 3, 2, 0, 0, 2, 3, -1, 2, 0, 1, 2, 3, 1, 0, -1, 2, 1, -1, 1, -1, 1, -1, 3, 0, 0, 2, 1, -1, 0, 2, 1, 2, 1, 2, 0, -1, 0, 1, 1, -1, 0, -1, 0, 1, 1, -1, 0, 2, -1, -1, 3, 1, 2, 3995, 1049, 642
2, 3, 1, 0, 0, 3, -1, -1, 0, 3, 1, 3, 2, 1, 0, 0, 2, 2, 0, 1, -1, -1, 3, 0, 1, 3, 0, 0, 3, -1, 1, -1, 2, 2, 1, 1, 1, 3, -1, 2, 1, -1, 3, -1, -1, 1, 2, 3, -1, 0, 0, 3, 3, 2, 2, 0, 1, 0, 3, 0, 0, -1, -1, 3, 0, 1, 1, 1, 2, 2, 4232, 1049, 642
1, -1, -1, 0, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 3, -1, 3, 2, 2, 1, 2, -1, 0, 2, 3, 3, 0, 1, 3, 0, 2, 1, -1, 2, -1, 3, 1, 1, 2, -1, 2, 1, 1, -1, 1, 0, 0, 2, 0, 3, -1, 1, -1, 0, -1, 1, 1, 0, -1, 3, 3, 2, 0, 0, 0, 1, 3, 2, 0, 3, 4177, 1049, 642
-1, 1, 3, 1, 1, 0, 3, 2, 1, 3, 1, 3, 2, 1, -1, 0, -1, 3, -1, -1, 0, 3, 2, -1, 3, 1, 2, 1, 3, 3, 0, 2, 2, 1, 1, 0, 1, 0, -1, 2, -1, 0, 2, 1, 2, 0, 1, 0, 1, 2, 2, 1, 2, 3, -1, 2, -1, 0, 3, 1, 0, 0, 0, 2, 3, 3, 3, -1, 0, 0, 4083, 1049, 642
1, 1, -1, 3, 1, -1, 0, 2, 1, 2, 3, 2, -1, -1, -1, 0, 1, -1, 0, 1, 2, 0, -1, 2, 3, 2, 1, 0, 2, 2, -1, 3, 1, 2, 3, 3, -1, 3, -1, 3, -1, 0, 2, 2, 0, 0, 2, -1, 0, 0, -1, -1, 2, 0, 0, -1, 1, 2, 2, -1, 1, 0, 1, 1, 0, -1, 2, 3, 3, 1, 4085, 1049, 642
0, 1, 2, 3, 1, 0, 2, 0, 1, 1, 2, 0, 3, 0, -1, 3, -1, -1, -1, 0, 2, 2, 3, 0, 0, 3, -1, -1, 1, 1, 3, 2, 0, 2, 1, -1, 3, 1, -1, 1, 3, 3, 2, 1, 1, 3, 1, 0, 2, 1, -1, 0, 2, 2, 1, -1, 2, 1, -1, -1, 2, 0, -1, -1, 0, 0, 2, -1, 2, 2, 3929, 1049, 642
0, 3, 0, 1, 0, 2, 2, 2, 1, 1, -1, -1, 2, 2, 1, -1, 2, -1, 1, 0, 1, 3, 3, 2, 3, 2, 1, 0, 1, 0, 2, 1, 1, 3, 2, 3, 1, 1, 1, 1, 3, 2, 2, 0, 2, -1, -1, -1, 1, 0, 0, 0, -1, 0, -1, 2, 0, 1, 2, 0, -1, 0, 3, -1, 3, 3, 3, 3, 0, 3, 4135, 1049, 642
2, 0, 1, 2, 2, 2, -1, 3, 2, 3, 0, 3, 1, -1, -1, 3, -1, 1, 0, 1, -1, 0, 3, 3, 0, 0, -1, 0, 0, 2, 1, 1, 2, 2, 0, 3, 3, 1, 2, 1, 1, 1, 3, 1, 0, 3, 0, 0, 3, 0, 2, 2, 2, 1, -1, 1, 0, -1, 2, 0, 3, -1, 1, 2, 3, 1, 1, 3, 0, -1, 4316, 1049, 642
-1, 1, 1, 1, 0, 0, -1, 2, 2, 2, 3, 2, 1, -1, 2, 3, 2, 2, 3, 2, 3, 1, 2, 0, 1, 0, 0, 0, 3, 0, 2, 0, -1, 1, 3, 3, 2, -1, 2, 0, 2, 2, -1, 3, 0, -1, 0, -1, 0, 0, 1, 2, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, 3, 1, 1, 1, 1, -1, 3, 1, 3706, 1049, 642
2, -1, 1, -1, 3, 1, 2, -1, 1, 2, -1, -1, 2, 0, 2, -1, -1, 3, 2, 1, 1, 1, -1, 2, 2, 3, -1, 2, 3, 1, -1, 3, 1, 3, 0, 0, 2, 0, 0, 3, 0, 2, 2, 0, 0, 0, 3, 0, 3, 3, -1, 0, 1, -1, 1, 3, 3, 2, 3, 2, 0, 0, -1, -1, 1, 2, 1, 2, 0, 1, 3978, 1049, 642
0, -1, 1, 0, 3, 1, 0, -1, 0, -1, 2, 1, -1, 1, 1, 0, 3, 3, 1, 0, 2, -1, 2, 1, 2, 2, -1, -1, 1, 0, 0, 2, -1, 2, 1, 3, 0, -1, -1, -1, 2, -1, 1, 1, 3, 2, 1, -1, 2, 0, 3, 0, 0, 3, 3, 2, 0, 1, 1, 0, -1, 1, 3, 2, 2, 3, -1, 2, 2, 3, 4004, 1049, 642
0, -1, 1, 2, 3, 0, 3, 3, 0, 0, 1, 2, 0, -1, 2, -1, -1, 1, 1, -1, 0, 1, -1, 0, 2, -1, 1, 0, 2, 3, 0, 2, 3, 1, 2, 2, -1, 3, 2, 1, 0, 1, 2, 2, -1, 1, -1, 3, 1, -1, 3, -1, 1, 0, 1, 1, 3, 2, 0, 1, -1, -1, -1, 0, -1, 2, 1, 3, 2, 2, 4096, 1049, 642
0, 2, -1, 0, 2, 3, 1, 2, 1, 3, -1, -1, 1, 1, 1, 2, 3, 3, -1, 0, 0, 0, 0, -1, 1, 3, 3, 1, 0, 3, 0, 3, -1, 3, 2, 1, 1, 2, 0, -1, 1, 0, 1, 2, 3, 3, -1, 0, -1, -1, 3, 0, 2, 2, -1, 1, -1, 2, 0, 1, 1, 2, -1, 2, 3, 1, -1, 2, -1, -1, 3808, 1049, 642
1, 2, 2, -1, 0, 2, -1, 0, -1, 3, 2, 3, -1, 2, 2, 0, 0, -1, 0, 1, 2, 3, -1, 2, 3, -1, 1, 1, 0, 0, 1, -1, 3, 2, 0, 1, 2, -1, -1, 1, 3, 2, 3, 3, 2, -1, 1, -1, 2, -1, 0, 1, -1, 3, 1, 2, 2, 1, 0, 0, 2, 3, 3, 0, 0, -1, 1, 3, 1, 0, 3987, 1049, 642
0, 3, -1, 3, 2, 0, 3, 3, 1, -1, 3, 1, -1, -1, 2, 3, 0, 3, 2, -1, 3, 1, 2, -1, 0, -1, 0, 2, 2, 1, 2, -1, 3, 2, 0, 1, 1, 1, -1, -1, 1, 0, 0, -1, 3, 1, 0, 2, -1, 3, 1, 0, 3, -1, 2, 2, 0, 0, 1, -1, 1, -1, 0, -1, -1, 3, 2, 2, 1, 2, 3812, 1049, 642
3, 3, 3, 1, 3, 3, 0, 0, 2, 2, 0, 1, 3, 2, -1, 1, 0, 0, 0, -1, 2, 0, 2, 0, 3, 1, 1, -1, -1, 3, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, -1, 0, -1, 1, 0, -1, 1, -1, 0, 2, 3, 2, 2, 3, 2, 1, 1, -1, 1, 3, 0, 3, 0, 2, 2, 2, 3, 1, 4341, 1049, 642
1, 0, -1, -1, 3, 1, 2, 2, -1, 2, 1, 0, 0, 2, 3, -1, -1, 2, 2, 0, 0, 2, -1, 2, 1, 0, 0, 0, 2, 1, -1, 2, 0, 0, -1, -1, -1, 0, 3, 1, 0, 3, 2, -1, 3, 1, 2, 1, 2, -1, 3, 1, 0, 1, 3, 1, 1, 0, 3, 2, 2, 2, -1, 0, 3, -1, 1, 2, -1, 1, 4172, 1049, 642
-1, 1, 0, -1, 0, 0, 1, -1, -1, 2, 0, 3, 1, 2, 1, 1, 0, 1, 3, -1, -1, -1, 2, 3, 1, 3, 0, -1, 0, -1, -1, 0, 2, 0, -1, 0, 0, 0, 0, 2, -1, 3, -1, 0, 3, 1, 1, 1, 1, 3, 2, -1, -1, 0, 2, -1, 3, 2, -1, 1, 2, 1, 1, -1, 3, 3, 1, 2, 1, 2, 3731, 1049, 642
0, 3, 0, 0, -1, 1, 1, 0, 1, 2, 0, 2, 3, -1, 3, 2, 3, -1, 2, 1, -1, 1, 0, 1, -1, 3, 2, 2, -1, -1, -1, 3, 1, 0, 3, 2, 0, 3, 2, 2, 2, 1, 1, 0, 3, 1, 2, -1, -1, 2, -1, 0, 0, -1, -1, 0, 0, 2, 1, 2, -1, 1, 1, -1, -1, 0, -1, 3, 0, 2, 3803, 1049, 642
3, 2, 0, 0, 3, 3, 1, 1, 0, 2, 2, -1, 1, 1, 0, -1, -1, 0, -1, -1, 1, -1, -1, 3, 3, -1, 1, 3, 3, 0, 3, 2, 2, -1, 1, -1, 3, 0, 1, 1, 0, -1, 0, 1, 1, -1, 2, 1, 2, 3, 2, -1, -1, 0, -1, 2, 1, 2, 1, 0, 0, 0, 2, 3, 0, 3, 2, 2, 0, 3, 3975, 1049, 642
3, 0, 1, 0, 2, 1, 3, 2, 0, 2, 1, 0, 3, -1, 0, 3, 1, 3, 1, 2, 2, 2, 1, 2, 0, 1, 3, -1, 0, -1, 2, 0, 2, 2, 1, 0, -1, 3, -1, -1, 3, 3, -1, -1, 1, 3, 2, 3, 2, 0, 1, 1, 0, 0, -1, 1, 0, 2, -1, 1, 3, 1, -1, 0, 1, 2, 2, -1, 0, -1, 4064, 1049, 642
-1, 1, 3, 2, 0, 3, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 3, -1, 1, 1, 3, 2, 1, -1, 1, 3, -1, 3, 1, 1, -1, 1, 3, 2, 0, -1, 1, 3, 1, 2, 3, 0, 0, 0, 3, 0, -1, -1, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 1, 3, 3, 1, 2, -1, 1, 2, 3, 3, 2, 4079, 1049, 642
3, 2, 0, 2, 1, -1, -1, 2, -1, 1, -1, 3, 2, 3, 2, 0, -1, 1, 1, 0, 0, 3, 1, 1, 0, -1, 1, -1, 0, 1, -1, 1, 1, 0, 2, 2, 3, 0, 2, 0, 3, 1, 0, -1, 2, 0, 3, 2, 0, 1, 3, 2, -1, 1, 3, 3, -1, 1, -1, 1, 1, -1, 0, 0, 0, 2, -1, 2, 2, 2, 4314, 1049, 642
2, 0, 3, 1, 3, 0, 1, -1, 3, 3, 3, 0, 0, -1, -1, 2, 3, 2, 2, -1, 2, -1, 1, 3, 0, 0, 1, 1, 1, 3, 0, -1, 0, 1, 0, -1, 2, -1, 3, -1, -1, 3, 3, 2, 0, -1, 1, 0, 2, 0, 3, 2, 0, -1, -1, 2, -1, 0, 2, -1, 1, -1, 1, 0, 2, 3, 1, 1, 2, 1, 3816, 1049, 642
1, 2, 2, 0, -1, 0, -1, 0, 3, 0, 2, 2, -1, 0, 1, 3, 3, 2, 3, 1, -1, -1, 1, 2, 2, -1, 0, 1, 2, 3, -1, 2, 0, 3, 2, 0, -1, 1, 3, 0, 1, 2, -1, 0, 2, -1, 1, 1, 2, 0, 0, 1, 2, 1, 3, 1, -1, 1, 0, 1, 3, 3, 1, 0, 1, 0, -1, 3, 3, 3, 4167, 1049, 642
1, 2, 1, 2, 2, 0, 3, 2, -1, -1, -1, -1, 3, 0, -1, 1, 2, 0, 2, 3, 1, 2, 1, 1, -1, 0, 0, 1, 1, 0, 0, 2, -1, -1, 1, -1, 3, 1, 0, -1, -1, 1, 2, 2, -1, 1, -1, 3, 2, 1, 3, 0, 0, 0, 3, -1, 2, 1, 3, 0, 2, -1, -1, 2, -1, 3, 0, 0, 2, 0, 3909, 1049, 642
-1, 1, 2, 1, 2, 0, -1, 3, 3, -1, 2, 2, 1, 0, -1, 0, 2, -1, -1, 0, 2, 0, 3, 3, -1, -1, 1, 1, 1, 2, 3, 2, 2, -1, 1, -1, 2, 2, 2, 3, 1, 1, 0, 2, 0, 3, 0, 1, 3, 1, 1, 1, -1, 0, -1, 0, 3, 2, 0, 1, -1, -1, -1, 0, 2, 0, -1, 0, 3, -1, 3698, 1049, 642
3, 3, -1, 3, -1, 0, 0, 2, 2, 1, 3, 0, -1, 3, 0, 2, 1, 3, -1, 1, 2, 3, 0, -1, 2, 3, 2, 3, -1, -1, 1, 1, -1, 0, 1, 3, 2, 2, 0, 3, -1, 2, 2, 0, 3, 1, 0, -1, -1, 1, 3, -1, 1, 2, 0, 0, 0, -1, 0, -1, 3, 1, 2, 0, -1, -1, 3, 2, -1, -1, 3530, 1049, 642
2, 0, 0, 2, 0, 3, -1, 3, 1, 2, 1, 3, 3, 1, -1, 1, -1, 0, 1, 1, 1, 3, -1, 3, 2, 2, 2, 1, 2, 1, -1, 3, -1, 3, -1, 3, 2, 2, 3, 1, 2, -1, 0, -1, 2, 3, 0, 1, 0, 3, 0, 2, 1, 1, 0, 0, -1, 0, 1, 3, 0, -1, 2, 3, 0, 0, 1, 0, 0, -1, 4421, 1049, 642
1, -1, 2, 1, -1, 3, 1, 0, 2, 3, 3, 0, 2, -1, 0, 1, 1, 1, 3, 0, 0, 3, 1, 0, 1, -1, 2, 3, 3, 0, -1, 0, 2, 0, 3, 2, 1, 2, 3, 0, 3, 2, 2, 3, 0, 3, 0, 3, 0, 2, 1, 1, 1, 1, -1, 1, 0, -1, -1, 3, 2, 1, 2, -1, 3, -1, 0, 3, -1, 2, 4153, 1049, 642
1, 3, 1, -1, -1, 1, 2, 3, 0, -1, -1, -1, 3, 2, 0, 0, 2, 2, 3, 0, 2, 2, 0, 1, -1, 1, 1, 3, 2, -1, 1, 1, 3, 0, 2, 3, -1, 3, 0, 0, 1, -1, 3, 2, 3, 2, 3, 3, 3, 1, 1, 0, 3, 0, 2, 1, -1, 3, 0, 3, 0, 1, 0, 1, 0, 0, 2, -1, 2, 2, 4025, 1049, 642
1, 0, 2, 1, 3, 3, -1, 0, -1, 0, -1, 2, 1, 1, -1, 1, 0, 3, -1, 3, 0, 0, 3, 1, 1, -1, -1, 0, 2, 0, 2, 3, 0, 0, 2, -1, -1, 0, 1, -1, 0, 1, 3, 2, 0, 3, -1, 0, 2, -1, 3, 0, -1, 1, 3, 2, -1, -1, 2, 1, -1, 3, 2, 1, 3, -1, -1, 2, 1, 2, 3808, 1049, 642
-1, 0, 1, 1, 1, 1, 3, 0, 2, 2, 2, 3, -1, 0, 3, 1, -1, 3, -1, 3, 1, 0, 2, 2, 0, 3, 3, 2, 3, 0, -1, 1, -1, 0, 0, 0, -1, -1, 3, 2, 2, 1, 1, 0, 3, 1, 1, 2, 1, 3, 2, 1, -1, 1, 3, -1, 1, 2, 2, 0, -1, 0, 2, 0, -1, 2, 0, 2, 3, -1, 3991, 1049, 642
0, -1, 3, 3, 2, 1, -1, 3, 1, 3, 0, 1, 2, 1, -1, 2, 1, 2, -1, -1, 0, 2, 0, 2, 0, 0, 3, 2, 0, 1, 2, 0, 3, -1, 1, -1, -1, 0, -1, 2, 0, 0, 1, 0, 2, 1, 3, 2, 2, 1, 1, 3, 3, 0, -1, 0, 3, -1, 3, 2, 3, 3, 2, 1, 1, -1, -1, 2, 0, 0, 3956, 1049, 642
