$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1
3, -1, 2, 4, 2, 0, 2, 1, 0, 4, 1, 2, 3, 3, 3, 0, 2, 3, 1, 1, -1, 0, 0, 0, 1, 4, -1, 2, 2, 2, 2, 3, 4, 0, -1, 0, 2, 4, 1, -1, 2, 3, -1, 1, 1, 4, 0, 0, 1, 0, 4348
4, -1, 1, 0, 4, 2, 1, 2, 3, 1, 2, 3, 3, 2, -1, 2, 0, 1, 0, 0, 3, 3, 1, 2, 4, 1, 0, 3, 0, 2, 1, 2, 1, 2, 4, 3, 0, 4, 0, -1, 0, 1, 1, 3, 1, 4, 4, 4, 4, -1, 4280
4, 1, 3, -1, 0, -1, 0, 4, 3, 3, 4, 1, 2, 2, -1, 1, 3, 0, 1, 1, 2, 0, 0, 3, 1, -1, 3, 0, 1, 4, 0, 1, 2, 1, 4, 2, 2, 1, 2, 4, 0, 0, 1, 0, 2, 2, 1, 2, 0, 3, 4592
1, 1, 3, -1, 4, 3, 2, 1, 2, 2, 1, 0, 2, 0, 4, 4, 3, 2, -1, 3, 1, 1, 3, 4, 0, 0, 2, 0, 4, 0, 1, 2, 0, 3, 2, 4, 3, 0, 2, -1, -1, 0, 1, 2, 1, 2, 0, 0, 2, 1, 4573
3, 4, 1, 0, 1, 0, 2, 3, 1, -1, 1, 1, 4, 1, 0, 1, -1, 4, 1, 2, 3, 1, -1, 3, 0, 4, 2, 4, 0, 2, 3, 2, -1, -1, 3, 2, 0, 2, 1, 0, 4, 3, 1, 2, 2, 3, 0, 2, 2, 4, 4138
-1, -1, 4, -1, 0, 0, 2, 1, 3, 3, -1, 3, 2, 4, 0, 3, 4, 0, 2, 1, 3, 2, 0, 3, 1, 2, 0, 2, 2, 2, 1, 4, 4, 0, 1, 2, 3, 4, 2, 2, 4, 0, 1, 1, -1, 0, 2, 0, 0, 3, 4370
3, 1, 1, 2, 3, 0, 3, 3, 1, -1, 4, 1, 0, 1, 4, 2, 4, 0, 3, 1, 1, -1, 3, 1, 4, 2, 2, 1, 0, -1, 0, 3, -1, 3, 0, 1, -1, -1, 1, 2, 2, 2, 0, 0, 0, 3, 4, 3, 3, 0, 4202
0, 3, 2, 0, 4, -1, 3, 3, 0, 4, 2, 2, 3, 3, 0, 0, 3, -1, 3, 1, 1, 3, -1, 2, 4, 0, 4, 2, 4, 0, -1, 1, 1, 3, -1, 2, 2, 0, 4, 1, 4, 0, 2, 1, 3, 2, 0, -1, -1, 1, 3760
2, 1, 0, 2, 2, 4, 3, 2, 3, 3, 4, 0, 0, 2, 3, 1, 0, -1, 3, 1, -1, 1, 3, 1, 3, 0, -1, 0, 2, 0, 1, -1, 3, 0, -1, 1, 1, 2, 2, 0, -1, 2, 0, 3, 3, 2, 4, -1, -1, 2, 4091
2, 4, -1, 4, 1, 3, 1, 2, 1, 4, 0, 4, 2, 4, 3, 1, 0, 0, 1, 3, 3, 4, 1, 4, 0, 3, 3, 3, 1, 2, 0, 3, 0, 3, 2, 1, 3, 0, 4, 4, 2, 1, 0, 0, 3, 4, 1, 2, 2, 1, 4370
3, 1, 2, 3, 4, 1, 2, -1, -1, 3, 1, 4, 3, 4, 4, 1, 3, 1, 2, 3, 3, 3, 0, 2, 3, 2, 0, 0, 1, 4, 0, -1, 2, -1, 0, -1, 0, 0, 3, 0, 0, 2, -1, -1, 3, 2, 2, 3, 1, 1, 4063
2, 0, 1, 3, 3, 2, 4, -1, -1, 0, 4, 1, 1, 0, -1, 1, 0, 1, -1, 3, 1, -1, 0, 2, 4, 3, 0, -1, 2, -1, 1, 3, 0, 3, 2, 2, 0, 4, 3, 1, 1, 2, 3, 1, -1, 0, 1, 4, -1, 1, 3931
4, 3, 0, 3, -1, -1, 2, 0, 2, 1, 1, 3, 0, 1, 1, 1, 3, 2, 3, 1, 2, 0, 3, 2, 4, 4, 4, 0, 4, 3, 0, 0, 3, 0, 3, 2, 2, -1, 4, 0, -1, 4, 1, 2, 2, 0, 0, 1, -1, 3, 4120
-1, 3, 4, 1, 4, -1, 4, 0, 4, -1, 2, 4, -1, 1, 0, 0, 0, 3, -1, 2, 0, 1, 1, -1, 2, 3, -1, 2, 2, -1, 2, -1, 1, 4, 3, -1, 1, 1, -1, 0, 0, 2, 2, 3, 0, 2, 3, 2, 4, 3, 3590
1, 3, -1, 0, 3, 3, 0, 2, 4, -1, 1, 4, 1, -1, 2, -1, -1, -1, 0, 3, -1, 1, 1, 3, 4, 2, 3, 1, 1, 2, 0, -1, 2, 3, 0, 3, 1, 1, 1, 3, 2, 3, 2, 0, 0, 1, 0, 1, 2, 0, 4115
2, 1, 4, -1, 0, 4, 0, 2, 2, 2, 4, 0, 1, 0, 1, -1, -1, 2, 3, 4, 4, 3, 0, 1, 3, 4, 2, 4, 3, 1, 0, 0, 3, 0, 0, 1, 3, 1, 4, 4, 1, 3, 1, 2, 1, -1, 3, 3, 1, 0, 4305
3, 0, 3, 3, 2, 3, 2, 3, -1, 4, 2, 1, -1, 1, 4, 1, 3, 4, 0, 1, 2, -1, -1, 2, 1, 0, 0, 3, 2, 0, 1, 4, 4, 0, 0, 1, 3, 2, 2, 3, 2, -1, 2, 1, 1, 2, 3, 4, 3, 4, 3949
0, 0, 1, 1, 0, 3, -1, -1, 1, -1, 1, 1, 2, 4, 0, 2, 1, -1, 2, 0, -1, 2, 2, -1, 0, 3, 1, 0, 3, -1, 0, 1, 3, 1, 4, 2, 4, 2, 2, 2, 2, 3, 0, -1, 2, 2, 3, 4, -1, 4, 4037
0, 0, 2, 0, 4, 0, -1, 4, 2, 0, 2, 2, 0, 1, 3, 1, 3, -1, 1, 0, -1, 3, 0, -1, 3, 2, 3, -1, -1, 2, 0, 2, 1, 1, 2, 2, 1, 1, -1, 2, 3, 0, 3, 3, 0, 2, 1, 2, 3, -1, 4193
1, 2, 2, 2, 3, 1, 3, 3, 1, 1, -1, 4, 0, -1, 2, 1, 1, 3, 2, 1, 0, 2, 3, 3, 3, 1, -1, 0, 4, 2, 0, 1, 2, 0, 0, 0, 2, 4, 0, 4, 1, 3, 1, 1, 3, 0, 0, 0, 2, 2, 4624
0, 3, 1, 1, 3, -1, 2, 4, 4, 3, 3, 4, 1, 0, 0, 2, 2, 4, 2, 3, -1, 2, 3, 2, 3, 2, 0, 4, 2, 2, 0, 0, 1, -1, 1, 3, 1, 1, 1, -1, 3, 0, 4, 0, 0, 0, 4, 0, 1, 4, 4322
1, 1, 0, 0, 1, 2, -1, 1, 4, 1, 1, -1, 4, -1, 1, 1, 4, 3, 2, 1, -1, 4, 3, -1, 2, 0, 1, 4, 0, 0, 2, 0, 1, 2, 3, 3, 2, 3, 2, 4, 0, 3, 0, -1, 0, 3, 1, 3, -1, 0, 4127
4, 0, 4, 3, 0, 3, 0, 3, 0, 4, -1, 1, 2, 4, 4, 4, 2, 0, 3, 1, 2, 4, 3, 0, 4, -1, 0, 1, 1, 2, 2, 2, 3, 2, 3, 4, 2, 0, -1, 1, 1, 1, 4, 3, 4, -1, 0, 0, 1, 3, 4148
0, 3, 0, 1, 4, -1, 1, 4, 1, 4, 3, 4, 2, 2, 2, 0, 2, 1, 4, 2, 4, 4, 1, 1, 2, 2, 0, 0, -1, -1, 2, 3, 0, 0, 4, 2, 2, 2, 2, 0, 1, 0, 3, 4, 4, 1, 0, 3, 0, 1, 4284
1, 0, 0, 4, 3, 0, 2, 3, -1, 2, 1, 2, 1, 4, 3, 4, 2, 0, 4, 2, 3, 3, 2, 2, -1, 0, 0, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 3, 3, -1, 1, 3, 0, 0, 4, 0, 4, 4, 1, 3, 4403
1, -1, 4, 1, 1, 0, -1, 1, 0, 0, 1, 3, 1, 0, 3, 2, 2, 3, -1, 3, 0, 3, 0, 2, 2, 2, 3, 2, -1, 3, 3, 4, 2, 0, 1, 2, 2, 3, 4, 4, 2, -1, 1, 0, 4, 2, 1, 0, 3, 0, 4342
0, 0, 0, 2, 3, 3, 2, 3, 4, 1, 1, -1, 2, -1, 2, 4, 2, 3, 0, 1, 3, 3, -1, 2, 2, 1, 2, 3, 4, 3, 4, 2, 4, -1, 0, 4, 3, 3, 2, 4, 4, 0, 0, -1, 2, 3, 1, 0, 4, 1, 3889
3, 0, 1, -1, 3, 2, -1, 4, 0, 4, 2, 2, 1, 2, 1, 1, 1, -1, 0, 2, 0, 0, 0, 1, -1, 2, 2, 0, 3, 3, 0, -1, -1, 1, 0, 3, 0, 3, 3, 4, 0, -1, 4, 4, 1, -1, 1, 4, 2, 2, 4298
0, 0, 2, 0, 3, 2, -1, 0, 0, 2, 1, 4, -1, 1, 3, 1, 3, 0, 2, -1, 2, 3, 0, 1, 2, 1, 2, 3, -1, 4, 1, 0, 2, 3, 2, 4, 3, 3, 0, 1, 0, -1, 4, 0, 2, 2, 0, 4, 2, -1, 4278
1, 2, 4, 4, 2, -1, 3, -1, 3, 3, 0, 1, 0, 0, 1, 2, 1, 0, 3, 0, 3, -1, 0, 3, 3, 1, -1, -1, 3, 2, 1, 4, 3, 4, 2, 4, -1, 0, 1, 0, 3, 3, 0, 1, 4, 0, 0, 2, 4, 0, 4211
4, 3, 2, -1, 1, 1, -1, 3, 2, 3, 1, -1, 4, 2, 1, 3, 1, 0, 3, 0, -1, -1, 1, 2, 2, 1, 0, 3, 3, 2, -1, 4, 0, 2, 0, 0, 1, 0, 0, 3, 0, 3, 1, 1, 1, 0, 0, 3, 1, -1, 4522
4, 4, 3, 0, 3, 3, 0, -1, 1, 0, 4, 1, 1, 1, 4, 1, 1, 4, -1, 2, -1, 0, 1, 0, -1, -1, 0, 4, 2, 1, 2, 0, 2, 2, 1, 3, 0, 4, 2, 3, 1, 2, 4, 0, 0, 4, 0, -1, 1, 2, 4177
-1, 2, 0, 4, 4, 0, 1, 0, 0, 2, 4, 1, 4, 2, -1, 2, 2, 2, 2, 3, 1, 2, 3, 0, 1, 0, 4, 4, -1, 3, 1, -1, 0, 1, -1, 4, 3, 1, 3, 2, 0, 3, 3, 3, 1, 3, 0, 1, 2, 0, 4231
4, 3, 2, 4, 2, 2, -1, 0, -1, 3, -1, 2, 2, 3, 2, 3, 2, -1, 0, 1, 3, 3, 2, 0, 1, 4, -1, 2, 3, 1, 3, 0, -1, 4, 2, -1, 1, 2, 3, 1, 1, -1, 3, 2, 1, 4, 2, 1, 1, -1, 3775
0, 1, 3, 3, 0, 1, 2, 0, 2, 0, 1, -1, 3, 3, 2, -1, 2, 2, 4, 4, 1, 4, 1, 0, -1, -1, 1, 3, 3, 0, 2, -1, 3, 1, 3, -1, 3, -1, 4, 0, 2, 2, -1, 0, 0, 1, 0, 3, 1, 4, 4010
-1, 1, 2, 0, 2, 4, 3, 0, 2, 0, 0, 1, -1, 1, 0, -1, 3, 4, 3, 1, 2, -1, 2, 3, 0, 0, 1, 3, 1, 1, 1, 4, 2, -1, 0, 3, 3, 3, 3, 4, 0, 1, 4, 3, 3, 0, 1, 0, 4, 2, 4374
0, 4, -1, 1, 0, -1, -1, 4, 0, 4, 3, -1, 1, 2, 1, 0, 2, 2, 2, 3, 3, 0, 1, 1, 1, 3, 1, 2, 1, 3, 3, 2, 0, 1, 0, 0, 2, 3, 1, 2, 3, 2, -1, 2, 2, 3, 0, 1, 4, 0, 4334
2, 4, 4, 1, -1, -1, 2, 4, -1, 4, -1, 4, 0, -1, -1, 3, -1, 0, 2, 0, 2, -1, 1, 2, 3, 3, 1, 1, 4, 1, 1, 3, -1, 3, 0, 0, 4, 3, 1, 3, 3, -1, 3, 0, 3, 1, 4, 4, 2, 3, 3396
4, 4, 4, 4, 3, 0, 0, 2, 0, 2, 3, 3, 2, -1, -1, 1, 2, 2, 3, 4, 0, 3, 4, 1, 2, 0, 4, 4, 3, 1, 1, 3, 4, 2, 3, 3, 1, 4, -1, 3, 1, 2, 2, -1, 1, 3, 0, -1, -1, 4, 3535
2, 1, 3, 0, 4, 2, 4, -1, 1, 0, 2, 1, 2, 2, 2, 2, 0, 3, 3, 1, 1, 0, 3, 1, 1, -1, 1, 4, 3, 1, 1, 1, 3, 3, 0, 4, -1, 3, -1, 4, 3, 4, 4, 2, 0, 4, 2, 4, 3, 0, 4097
0, 1, -1, 3, -1, 1, 1, 3, 1, 1, 2, -1, 1, -1, 2, 3, 1, 2, 0, 1, 2, -1, 2, -1, 0, 3, -1, 0, 0, 2, 3, -1, 0, 4, 4, 0, -1, 0, 0, 2, 1, 1, 3, 0, 4, 0, 3, 2, 3, 1, 4139
4, 1, 1, 0, 3, 3, 0, 0, 2, 1, 1, 2, 0, 1, 2, 4, -1, 3, 3, 4, 2, 2, 0, 3, 2, 0, 0, -1, 0, 3, 3, 1, -1, 1, 0, 1, 2, 3, -1, -1, 0, 1, -1, 0, -1, 3, 3, 3, -1, 4, 3997
0, 4, 1, 2, 4, 2, 0, 1, -1, -1, -1, 0, 4, 3, 3, 0, 2, 0, 3, 4, 1, 0, -1, 3, 3, 0, 1, 3, 0, 2, 4, 2, 3, -1, 4, 2, 0, 1, 3, 2, 0, 4, 1, 4, -1, 3, 2, 2, 3, 3, 3882
4, 4, 2, 2, 1, 3, 4, -1, 1, 1, 3, -1, 2, 4, 4, 3, 2, 0, -1, 4, 0, 3, 2, -1, 0, 1, 3, 2, 1, 0, 2, 2, 0, 3, 3, 2, 1, 1, 2, 3, 0, 2, 0, -1, 0, 1, 3, 0, 0, 0, 4347
2, 0, 1, 0, 4, 3, 3, 0, 1, 3, 2, 2, 2, 3, 0, 3, 0, 3, -1, 1, 3, 1, 4, 1, 2, 4, 1, 1, 3, 1, 2, 1, 3, 3, 2, -1, 2, -1, 4, 4, -1, 2, 4, 3, -1, 4, 0, 1, 2, 1, 4069
4, 2, 3, 4, 3, 3, 0, 3, 1, 1, 0, 1, 0, -1, 1, 0, 4, 4, 0, 1, 0, -1, 3, 0, 3, 3, 3, 2, 2, 1, 1, -1, 2, 3, 2, 2, 2, 1, 0, 2, 4, 3, 1, -1, 3, 2, 4, 3, 0, 0, 4275
-1, -1, 3, -1, 0, 3, 2, 1, -1, 2, 2, -1, 0, 0, 0, -1, 3, 1, 1, 0, 0, 0, -1, 1, 3, 1, 1, 0, 3, 3, -1, 2, -1, -1, 3, 3, 0, 2, 3, 4, 0, 0, 3, 4, 1, 1, 3, 3, 1, 1, 4114
4, 0, 0, -1, 4, 1, 3, 3, 4, 0, 3, 1, 3, -1, 2, 1, 3, 2, 3, 4, 1, 3, 1, 2, 2, 4, 3, 0, 1, 0, 0, 2, -1, 2, 1, 4, 4, 0, 2, 2, 4, 1, 1, 2, 1, 2, 1, 0, 0, 3, 4444
2, 2, 1, 1, 1, 1, 4, 2, 3, 0, 0, 3, 1, 1, -1, 2, 2, -1, -1, -1, 1, 2, 0, 3, -1, 2, 3, 0, 1, 1, 4, 4, 3, 3, 1, 2, 2, 2, 0, 3, -1, 0, 3, 0, 1, 1, 2, 0, 4, 0, 4298
4, 2, -1, 2, 1, 2, 4, 2, 0, 1, -1, 0, 1, 0, 4, 4, 0, 1, 0, 4, 3, 2, 0, -1, 3, -1, 1, 4, 4, 2, 1, 3, 3, -1, 0, 4, 1, 4, 2, 2, 1, 3, 0, 4, 3, 3, 4, 3, 0, 3, 4142
0, 3, 4, 1, 2, 4, 3, -1, 1, 0, 1, -1, 1, 3, 2, 4, 2, 1, 0, 3, 3, 1, 0, 0, 2, 0, 2, 0, 0, -1, 0, 4, 2, 1, 3, 3, 2, 1, 0, 0, 1, 2, 3, 2, 0, 2, -1, 4, 2, 4, 4521
0, 3, 2, 1, 2, 0, 1, 4, 1, 3, 3, 2, 0, 1, 4, 4, 3, 2, 3, 1, 0, -1, 3, -1, 4, 2, 1, 4, 4, 3, 2, 2, 3, 1, 2, 0, 3, -1, 0, 1, -1, 1, 1, 1, 2, 4, 3, 3, 4, 0, 3964
-1, 3, 2, 2, 1, 0, 0, 4, 3, 1, 1, 0, 3, 1, 4, 2, 0, 0, -1, 1, 3, 3, 3, 1, 1, 1, 1, 0, 1, 0, -1, 2, 3, 1, 2, -1, 0, 4, 2, 0, 2, 4, -1, 3, 3, 2, 0, 2, 2, 2, 4416
-1, 0, 1, 2, 2, 1, -1, 1, 4, 1, 1, 2, 3, 0, -1, 0, 4, 3, 0, 3, 2, -1, 1, 0, 2, 4, 3, 3, 0, 0, 2, 1, 3, 2, 0, 1, 0, 2, -1, 0, 2, -1, 4, 2, 1, 2, -1, 3, 2, 1, 4232
4, 0, 3, 1, 3, 2, 3, 0, 0, -1, 2, 0, 0, 3, 3, 2, 0, 4, 2, 2, 2, -1, 4, 0, 2, 2, 4, 3, 1, 2, 0, 3, -1, 2, 3, 4, -1, 0, 3, 1, 3, 0, -1, -1, 3, 2, 2, 1, 4, 1, 4006
2, 4, 0, 0, 0, 3, -1, 4, 1, 4, 3, -1, -1, 2, 0, 1, 4, 0, -1, 3, 2, 0, 3, 1, 3, 4, 3, 2, 0, 3, -1, 0, 1, 1, 4, 4, 3, 3, 1, 4, 2, 3, 0, 0, 3, 4, 0, -1, 4, 3, 3866
-1, 0, 2, 3, 0, -1, -1, 2, 1, 3, 3, -1, 1, 2, 3, 4, 2, 1, -1, -1, 4, 1, 3, 3, 3, 0, 2, 0, 1, 0, 1, 0, 2, 2, 4, 4, 2, 2, 0, 1, 1, 3, -1, 1, -1, 2, 2, 3, 0, -1, 4002
2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, -1, 1, 4, 1, 1, 2, 1, 0, 2, 3, 1, 1, 4, 1, 4, 1, -1, -1, 4, 2, 3, 1, 4, 3, 4, 2, 2, 1, -1, 2, 1, 2, 1, 2, 0, 3, -1, 4504
2, -1, 2, 0, 0, 0, 1, 4, 1, 4, 2, 2, 1, 1, 2, 0, 0, 1, 0, -1, 0, 3, 3, -1, 2, 1, 3, -1, 2, 4, 3, 1, 1, 2, 1, 3, 0, 2, 2, 1, -1, -1, 3, 3, 0, -1, 0, 3, 0, -1, 3990
-1, 4, 3, -1, 0, -1, 3, 2, 0, 1, 0, 0, 4, 4, 1, -1, 0, 4, 1, 0, 4, 1, -1, 3, 3, 0, 2, 0, 3, -1, 1, 2, 1, 3, 3, 3, 3, 2, 1, 1, 3, 3, -1, 1, 2, 1, -1, 0, 4, -1, 3981
-1, 0, 3, 2, 2, 3, 1, 2, 2, 0, 2, 1, 3, 4, 3, 4, 0, -1, 2, 2, -1, 4, 3, 3, 4, 4, 0, 1, 0, 4, 1, 1, 0, -1, 2, 3, 2, 1, 0, 0, 4, 3, 1, 3, 3, 4, 3, 0, 2, 3, 4162
3, 0, 2, 3, 2, 3, 1, 2, 1, 1, 3, 2, 1, 2, 3, 0, 3, 2, 4, 1, 1, -1, 0, 4, -1, 1, 0, 4, 0, -1, 4, 3, 4, 2, 0, 3, 2, -1, 3, 0, 4, 3, -1, 1, 0, 1, 3, -1, 1, 2, 3958
1, 3, 3, 3, 4, 0, 2, 4, 1, 4, 4, 1, 4, 3, 3, 1, 0, 3, 0, 1, 2, 2, 0, 4, 3, 4, 1, 3, 2, 0, 2, 1, 1, 1, -1, 4, 4, 0, 2, 2, 0, 1, 0, -1, 4, 0, 0, -1, 3, 0, 4372
0, 1, 1, -1, 0, 0, 2, 1, 0, 3, 3, 3, 0, 0, 2, 3, 3, 2, 2, 0, 0, 4, 2, 1, 3, -1, 3, 1, -1, 2, 4, 3, 2, -1, -1, 4, 1, 4, -1, 1, -1, 2, 3, -1, 3, 0, 1, 0, 0, 4, 4157
2, 0, 4, 2, 2, 2, -1, 3, 1, 1, 1, 1, 1, 2, -1, 2, 3, 2, 1, 3, 4, 1, 3, 3, 0, 2, 0, -1, 1, 0, 0, 1, 4, 0, -1, -1, 3, 3, 1, 4, -1, 0, 3, -1, 0, 1, 0, 0, 1, 3, 4324
4, 1, 2, 3, 2, -1, 4, 1, -1, 3, -1, 2, 3, 4, 0, -1, 2, 3, 3, 4, 3, 4, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 1, 3, -1, 4, 0, 0, 1, 1, 0, -1, 2, 3, 3, 0, 1, 4, 0, 0, 4103
0, 2, 3, 2, -1, -1, 2, 2, 3, 4, 3, 4, 3, 3, 2, 0, -1, 3, -1, 2, 1, 4, 3, 3, 0, 1, 3, 3, 0, 4, 0, -1, -1, -1, 0, 4, 2, 2, 3, 3, 0, 1, 2, 0, -1, -1, 0, 1, 2, 0, 3737
1, 1, 3, 3, 3, 0, 1, 1, 2, 4, -1, -1, -1, 0, 2, 1, 2, 3, 3, 3, 0, 0, 1, 2, -1, 2, 3, 1, 2, 0, 0, 2, 2, 3, 4, -1, 3, 1, 4, 3, 2, 4, 1, 3, 0, 2, 3, 0, 1, 2, 4304
2, -1, 1, 1, 1, 1, 1, 2, 3, 2, 2, 3, 3, 3, 1, 2, 1, 3, 0, 0, 2, -1, -1, -1, 3, 1, 0, 4, 2, 3, 0, 2, 0, 4, 3, 4, -1, 3, 3, 4, 4, 0, 4, 1, 0, -1, 2, 3, 4, 4, 3703
4, 1, 0, 4, 1, 1, -1, 2, 3, 4, 0, 3, 3, 2, 1, 4, 2, 0, 0, 0, 0, 2, 3, 0, 3, 3, 4, 2, 0, 3, 4, 1, 1, 3, 4, 1, 1, 1, 2, 4, 3, 3, 0, 2, 3, 2, 1, -1, 0, 2, 4543
4, 0, 4, 3, 1, 3, 2, 1, -1, 3, 1, 3, 2, 4, 0, 3, 3, 2, 3, 1, 0, 2, -1, -1, 0, 4, 1, 2, 0, 4, 1, 0, 1, -1, 0, 2, 3, 3, 4, 0, -1, 2, 1, 4, -1, 2, 4, 2, 2, 4, 3843
-1, -1, -1, 3, 0, 1, 4, 3, 0, 2, 3, 1, 0, 1, -1, 3, 3, 0, -1, 3, 1, -1, 0, 0, 4, 0, 1, 0, 1, 3, 2, 1, -1, 2, 2, 0, 1, 4, -1, 1, 4, 0, -1, 2, 1, 1, 2, 0, 3, 4, 4085
3, 0, 2, 1, 4, 3, 0, 2, 4, 1, 0, 3, 4, 2, 2, 0, 0, 0, -1, 4, 3, 1, 1, 2, -1, 3, 0, 2, 1, 3, -1, 3, 1, 0, 1, -1, 0, 3, 1, 3, 4, 1, 3, 0, 3, 1, 0, 4, -1, 2, 4205
2, -1, 3, -1, 4, -1, 4, 1, 0, 1, -1, -1, 0, 2, -1, -1, 2, 2, 3, 0, 2, 4, 3, 3, 1, 2, -1, -1, 3, 2, -1, 1, 0, -1, 2, 0, 3, 0, 2, 1, 0, 0, 0, 3, 1, 0, 3, 4, 1, -1, 3798
4, 0, 0, 2, 1, 0, 1, 2, 3, 0, 4, 3, 2, 1, 1, 1, 3, 3, -1, -1, 2, 0, 3, 3, 3, 0, 2, -1, 1, 4, 2, 1, 2, 1, 0, 4, 2, 0, -1, 1, 0, 4, 3, 0, 3, -1, 2, -1, 0, 0, 4164
4, 4, 2, 0, 4, 1, -1, 4, 1, -1, 4, 1, 4, 3, 2, 3, -1, 1, 4, 2, -1, 3, 3, 1, 2, 0, 3, 0, 1, 1, 1, 4, 3, 2, 4, 1, 2, 2, 0, 2, 1, -1, 1, 4, 4, 0, 3, 3, 4, 3, 3939
1, 4, 0, 1, 0, -1, 4, 2, 2, 0, -1, 0, 3, 3, -1, 0, 3, 4, 4, 1, 1, 4, -1, 4, 2, 3, 0, 2, 1, 3, 2, 2, 0, 3, 1, 4, 4, 3, 1, 0, 3, -1, 0, 2, 0, 3, 4, 1, 1, 3, 4030
3, 2, 3, 1, 4, 3, 3, 3, 1, 3, 1, 1, 1, 0, 1, 3, 3, 1, -1, 4, 0, 4, 0, 2, 3, 4, 2, 4, 0, 1, 2, 0, 2, 0, 0, 3, 1, -1, 1, 3, 2, 2, 2, 4, -1, 1, 4, 2, 0, -1, 4250
1, -1, 2, 3, 1, 2, 0, 3, 1, -1, 4, 4, 0, 2, 3, -1, 3, 4, 2, 3, 3, -1, 1, 1, 4, 2, 4, 2, 0, 3, -1, 1, 3, 4, 2, 0, 4, -1, 0, -1, 2, 0, 3, 4, 1, 2, 0, 1, 0, 2, 3827
1, 2, 0, 3, 2, 3, 4, 1, -1, 2, 2, 2, -1, 3, 0, 4, 1, 3, 4, 0, 0, 3, 2, 1, 0, 4, 3, 0, 3, 3, 1, 4, 0, 0, 1, 4, 4, 4, 3, 3, 4, -1, 2, 2, 0, 2, 2, 1, 1, 0, 4302
4, 2, 0, 4, -1, -1, 0, 0, 4, 3, -1, 2, 1, 1, 3, 1, 1, 1, 0, 0, 1, 3, -1, 2, 3, 3, 2, 0, 0, 3, 0, 1, 3, -1, 2, 0, 4, 2, 1, 4, 4, 3, 2, 2, -1, 3, 1, 0, 2, 4, 4109
4, 0, 4, -1, 3, -1, 4, 0, 1, 4, 1, 4, -1, 3, 1, 0, -1, 3, 0, 2, 0, 2, 3, 3, 3, -1, 2, 1, -1, 2, 0, 0, 3, 1, 1, 2, 2, 0, 2, 2, 2, -1, 0, 1, 4, 0, 2, 3, -1, 1, 4025
3, 4, 2, 0, 3, 3, 1, 0, 1, 1, 0, 4, 0, 2, 1, 0, 0, 3, 1, 3, 0, 3, 1, 4, 1, 4, 0, 2, 2, 1, 1, 4, 2, 2, 0, 3, 0, 2, 4, 2, 3, 3, 2, 2, -1, 3, 1, 2, 3, 1, 4542
0, 3, 2, -1, 1, 3, 0, 3, 3, 3, 2, 0, 0, 3, 2, 4, 4, 1, 2, 0, 1, 0, 0, 4, 2, 1, 2, 3, 1, 1, -1, 1, 0, 3, 0, 2, 2, 3, 3, 2, 4, 1, 2, 1, 2, 0, 0, 0, 3, 1, 4725
4, 1, 1, 2, 3, 4, 2, 1, 2, 2, 1, 0, 0, -1, 0, -1, 1, 0, 3, 2, 3, 3, 4, 4, 1, 0, 4, 0, 3, 2, 1, 0, 3, 0, 0, 2, 1, 2, 4, -1, 2, 0, 0, 0, 3, 3, 1, 2, 1, 1, 4629
3, 4, 2, 1, 0, 2, 0, 2, 1, 2, 2, 3, 4, 2, 0, 1, 0, 3, 4, 1, 3, 2, 2, -1, 3, 2, -1, -1, 4, 2, 0, 3, 1, 1, 0, 3, 4, 0, 2, 0, -1, -1, 3, 3, 0, 0, 2, 3, 3, 0, 4154
2, 0, 2, 4, 0, 2, 4, 1, 4, 4, 2, 3, 1, 3, 0, 4, 0, 1, 3, 3, 1, 0, 4, 1, 3, -1, 1, 1, 0, 1, 1, 4, 1, 3, 2, 3, 0, 3, 0, 2, 2, 2, 0, -1, 4, -1, 3, 3, 2, 3, 4410
0, 0, 2, -1, 2, 0, 0, 2, 0, 2, 0, 2, 1, 1, 3, -1, 4, 3, 0, 1, 3, 2, 2, 0, -1, -1, 0, 2, 3, 1, 1, 1, 1, 0, -1, 3, 2, 3, 3, 4, 1, 1, 1, 1, 4, 0, 2, 3, 0, 4, 4648
2, 1, 1, 0, -1, -1, -1, 1, 3, 1, 2, 1, 4, 4, 4, 2, 2, 1, 4, 0, 3, -1, -1, 0, -1, 3, 3, 0, 3, 2, 2, 4, 2, 3, 3, 0, 0, 3, 3, 0, 1, 3, 1, 2, 1, 0, 0, 0, 2, 4, 4154
2, 1, 3, -1, 4, 3, 0, 0, 4, 4, 2, 0, 2, 2, -1, 0, 1, -1, 0, 3, -1, 3, 0, 2, 1, 1, 1, 0, 3, 2, 4, 0, 2, 3, 3, 3, -1, 4, 0, 1, 3, 1, 1, 0, 3, 1, 1, 1, 4, 0, 4281
