$<obj,$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$InterfaceFields,$InterTypeMethods,$Classes,$ClassMethods,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts
5002.01927483,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
4937.46892284,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
4849.2439208,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4839.93726168,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4873.56763631,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1
4841.58632714,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4835.81459803,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1
4799.71062521,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1
4873.39216904,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0
4738.75653505,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0
4837.28819622,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0
4941.76705376,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0
4816.26261162,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1
4958.66997471,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1
4757.48398874,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1
4853.71751898,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1
4816.26261162,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0
4882.81296361,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0
4978.04649386,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
4995.53714844,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
4859.31378082,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0
4955.1350447,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
4901.12815093,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0
4814.72768161,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
4828.86740165,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
5210.38925628,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
4839.76179441,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0
4726.15174502,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0
4758.13305419,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
4936.40759102,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
4766.55384876,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
5110.97173056,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
4784.9303679,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0
4851.48071989,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0
4881.16389815,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0
4835.9900653,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0
4842.82312623,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0
4736.22160504,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
4782.80770425,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0
4805.24555522,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
4777.9218397,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
4772.73784423,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
4853.95431808,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
4882.98843088,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
4820.14847617,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
4740.75653505,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
4777.44824151,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
4791.22849882,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
4809.42955069,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4751.06319417,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4896.18095455,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1
4838.2268644,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1
5001.30887755,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4832.86740165,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
4910.37347822,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4796.76342883,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
4769.21144242,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4845.2439208,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4869.15536995,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4898.18948275,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4856.78737901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4864.38364084,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4860.67324356,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4860.0241781,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4881.93562725,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4722.56401138,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4791.82476065,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4824.56927074,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4764.61518058,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4776.74637243,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4884.76015998,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4795.06155975,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
4931.81985738,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
5098.96320236,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
4854.48924809,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
4746.23866144,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
5068.04322501,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
4797.35969067,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
4779.21997062,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
4826.80606983,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
5119.98878696,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
4747.8877269,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
4947.01238106,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
5128.17278243,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
4945.3633156,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0
4864.73457538,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1
4819.79754163,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0
4897.47908547,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1
4785.46529791,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4969.92383021,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4811.61354616,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5117.27838968,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4891.18095455,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
5054.61390224,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
4780.04450335,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
4802.07008795,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
4941.47745104,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
4788.70209701,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
4800.24555522,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
4845.35805624,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
4794.06155975,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
4786.81623245,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
4895.24228637,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
4819.9730089,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
4891.59322091,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4817.9730089,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4831.57779894,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4930.69719374,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4783.34263427,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
4813.2012798,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1
4804.54368614,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
4857.90151445,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1
5050.90350496,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4813.2012798,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4812.37674707,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
4808.84181705,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
4805.36821887,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4808.01728432,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
4830.27966802,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4840.76179441,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
5013.03633123,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4954.66997471,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4730.39707231,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
5019.98352761,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4775.74637243,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4785.81623245,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4789.9388961,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4811.13994797,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
4990.94941481,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
4751.59812418,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
4771.38690969,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4901.83854821,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4774.68504061,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1
4842.88445805,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4753.42265691,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1
4772.97464332,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4818.62207436,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
4728.51120776,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
4993.1862139,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
5079.93761776,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
5031.52698582,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
4969.45023202,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
5063.03469681,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
4876.45350087,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
4930.93399283,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
5011.91366759,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
4910.90840823,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4887.58469271,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4901.83854821,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0
4885.93562725,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4797.71062521,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0
4829.2183362,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1
4826.66126847,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
4959.380372,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
4935.88118921,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
4873.39216904,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
4760.25571784,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
4859.37511264,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
4836.70046258,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
4855.0156499,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
5071.92908956,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
4832.9900653,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
4835.05139712,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
5026.93072399,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
4871.33083722,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
4884.69882816,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
4912.73294096,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
4800.35969067,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
4808.07861615,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4782.28130244,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4851.54205171,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4815.85034525,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4975.22196113,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1
4818.73620981,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1
4862.84871083,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1
4780.15863879,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1
4799.59648976,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
4779.57090516,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
5016.2117985,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4762.01891875,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4773.79917605,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1
4852.30525262,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4833.75326621,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1
4748.17732962,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4964.80116656,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
4897.77721638,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
4899.42628184,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
4781.28130244,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
5088.65654325,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
4752.42265691,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
4733.8706705,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
4818.14847617,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
4794.71062521,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4781.28130244,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
5267.34334644,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
4787.64076518,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
4799.42102249,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4774.86050788,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
4774.03597515,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4979.52009204,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
4835.52499531,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
4788.28983064,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
4947.42464742,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
4823.92020528,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
4782.10583517,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
4789.70209701,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
4926.98679646,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
4796.06155975,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
4780.04450335,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
4866.79590721,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
4777.33410607,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
4805.54368614,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
4797.53515794,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
4829.04286892,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1
4831.92873348,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
4820.56074254,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1
4825.2183362,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4783.75490063,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4759.01891875,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4739.40560051,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4907.02254368,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
4800.00875612,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
4899.77721638,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
4861.61191174,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
4815.91167708,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
4797.9474243,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
4790.52662974,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
4780.39543789,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
4827.2183362,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
4773.38690969,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
4744.94053052,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
4830.86740165,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
4778.39543789,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
4804.13141977,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
4785.99169972,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
4822.03434072,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
4927.81132918,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1
4899.95268365,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1
4780.39543789,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1
4789.64076518,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1
4894.41775364,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1
4812.9644807,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1
4789.87756428,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
4787.57943336,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
4842.64765896,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1
4877.86576723,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
5105.43680055,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1
4748.17732962,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
4809.9644807,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
4782.51810154,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
4820.44660709,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
4825.15700437,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
4793.64929338,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
4769.08877877,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
4920.39053462,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
4818.73620981,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
4820.44660709,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
4749.71225963,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
4764.96611512,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
4819.56074254,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
4815.26261162,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1
4824.50793891,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1
4769.26424604,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1
4853.95431808,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1
4806.84181705,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4820.62207436,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4738.99333415,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4845.53352351,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4768.26424604,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1
4799.35969067,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1
4807.1927516,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1
4782.63223698,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1
4775.68504061,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
4777.09730697,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
4784.51810154,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
4767.79064785,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
4813.37674707,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
4935.17079193,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1
4903.83854821,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
4713.13468862,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1
4791.58796156,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
4772.79917605,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
4829.69193438,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
4749.47546054,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
4739.40560051,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
4775.03597515,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
5059.4997668,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
4811.07861615,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
4782.69356881,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
4818.73620981,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
4767.61518058,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0
4968.1521011,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0
4749.47546054,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
4782.63223698,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
4944.65291831,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
4733.33574049,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
5047.36857495,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1
4787.40396609,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1
4784.9303679,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1
4722.8536141,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1
4797.71062521,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
4791.28983064,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
4767.79064785,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
4756.01039055,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
4772.15011059,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
4878.2780336,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
4916.61880551,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
4739.51973596,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
4811.49088251,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1
4770.43971331,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
4768.79064785,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1
4825.03434072,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
4850.60338354,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4684.22323946,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4759.25571784,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4790.76342883,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4837.58632714,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4931.75852556,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4800.24555522,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4777.74637243,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4730.39707231,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4783.34263427,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
5206.32792446,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4808.25408342,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4712.43281954,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4816.91167708,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4870.50630449,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4811.31541524,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4937.3547874,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4754.48398874,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4875.2780336,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4945.53878287,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4774.68504061,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4776.9218397,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4785.57943336,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4823.68340618,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1
4801.89462068,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
4788.87756428,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
4771.97464332,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
4797.71062521,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
4893.59322091,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0
4815.43807889,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
4803.89462068,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0
4784.28130244,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
4845.0071217,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
4822.92020528,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
4770.97464332,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
4933.17079193,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
4808.49088251,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
4846.59485534,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0
4802.89462068,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
4807.1927516,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0
4797.77195703,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
5001.60700847,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
4880.81296361,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
